source_type,source_file,source_sheet,source_lot,external_county,external_subcounty,external_settlement,external_contract,effective_contract,external_financier,external_cluster,matched_settlement_id,matched_settlement_name,matched_settlement_code,settlement_match_method,settlement_match_score,matched_county_id,matched_subcounty_id,matched_project_id,matched_project_title,matched_project_code,project_match_method,project_match_score,project_location_id,comp11_titles_expected,comp11_population,comp11_lot,comp11_cluster,roads_km_planned,roads_km_achieved,drainage_km_planned,drainage_km_achieved,water_pipeline_km_planned,water_pipeline_km_achieved,water_connections_planned,water_connections_achieved,ablution_blocks_planned,ablution_blocks_achieved,highmast_lights_planned,highmast_lights_achieved,streetlights_planned,streetlights_achieved,vending_platforms_planned,vending_platforms_achieved,sewer_connections_planned,sewer_connections_achieved,water_kiosks_planned,water_kiosks_achieved,footpaths_km_planned,footpaths_km_achieved,roads_km_indicator_name,roads_km_category_title,roads_km_activity_code,drainage_km_indicator_name,drainage_km_category_title,drainage_km_activity_code,water_pipeline_km_indicator_name,water_pipeline_km_category_title,water_pipeline_km_activity_code,water_connections_indicator_name,water_connections_category_title,water_connections_activity_code,ablution_blocks_indicator_name,ablution_blocks_category_title,ablution_blocks_activity_code,highmast_lights_indicator_name,highmast_lights_category_title,highmast_lights_activity_code,streetlights_indicator_name,streetlights_category_title,streetlights_activity_code,vending_platforms_indicator_name,vending_platforms_category_title,vending_platforms_activity_code,sewer_connections_indicator_name,sewer_connections_category_title,sewer_connections_activity_code,water_kiosks_indicator_name,water_kiosks_category_title,water_kiosks_activity_code,footpaths_km_indicator_name,footpaths_km_category_title,footpaths_km_activity_code,keep,match_notes
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana Delta,Bora Imani,,,,Cluster 4,872,Bora Imani,dlni96iKC,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,554,132,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana River,Kibuyu,,,,Cluster 4,241,Kibuyu,sett257,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,555,274,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana Delta,Jua Kali,,,,Cluster 4,246,Jua Kali,sett256,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,556,130,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana North,Bura,,,,Cluster 4,238,Bura,sett253,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,557,451,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana River,Hola Mission,,,,Cluster 4,240,Hola Mission,sett255,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,558,127,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana River,Chewani,,,,Cluster 4,239,Chewani,sett254,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,559,148,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana River,Malindi ya Ngwena,,,,Cluster 4,244,Malindi ya Ngwena,sett259,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,560,189,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE I (LOT 5),Tana River,Tana River,Wachakone,,,,Cluster 4,247,Wachakone,sett262,exact,100,4,,156,Survey and Planning In 9 Selected Informal Setlements InTana River County Cluster 4 Phase I Lot 5(Rennaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,561,134,,PHASE I (LOT 5),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Mombasa,Tana River,Kisimani – Kwa Ndegwa,,,,Cluster 1,207,Kisimani – kwa Ndegwa,sett205,exact,100,1,,98,"Survey and Planning In Selected Informal Setlements In Mombasa, kwale and Tana river counties Cluster 1(Geodev)",KE-MOTI-382543-CS-QCBS,settlement_project_location,130,208,33,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Mombasa,Likoni,Kikambala,,,,Cluster 1,631,Mweza Mtongwe(Kikambala),sett718,fuzzy,113,1,5,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,518,429,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Mombasa,Likoni,Kibundani,,,,Cluster 1,205,Kibundani,sett201,exact,100,1,5,98,"Survey and Planning In Selected Informal Setlements In Mombasa, kwale and Tana river counties Cluster 1(Geodev)",KE-MOTI-382543-CS-QCBS,settlement_project_location,130,210,751,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Mombasa,Likoni,Basra,,,,Cluster 1,956,Basra(Mombasa),JAbY0wIuv,fuzzy,113,1,5,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,520,395,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Kwale,Kinango,Kinango,,,,Cluster 1,183,Kinango,sett178,exact,100,2,10,98,"Survey and Planning In Selected Informal Setlements In Mombasa, kwale and Tana river counties Cluster 1(Geodev)",KE-MOTI-382543-CS-QCBS,settlement_project_location,130,211,318,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Kwale,Kinango,Jeza B1,,,,Cluster 1,182,Jeza B(B1 & B2),sett177,fuzzy,108,2,10,98,"Survey and Planning In Selected Informal Setlements In Mombasa, kwale and Tana river counties Cluster 1(Geodev)",KE-MOTI-382543-CS-QCBS,settlement_project_location,130,214,325,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Kwale,Kinango,Jeza B2,,,,Cluster 1,182,Jeza B(B1 & B2),sett177,fuzzy,108,2,10,98,"Survey and Planning In Selected Informal Setlements In Mombasa, kwale and Tana river counties Cluster 1(Geodev)",KE-MOTI-382543-CS-QCBS,settlement_project_location,130,214,205,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Tana River,Kinango,Ghalla,,,,Cluster 1,957,Ghala,vEZpLGyhLhaD6pmFYfhhcj,fuzzy,99,4,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,524,477,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Tana River,Kinango,Mwangaza,,,,Cluster 1,245,Mwangaza,sett261,exact,100,4,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,525,614,,PHASE IIA (LOT 6),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Baringo,Kinango,Nubian (Eldama Ravine),,,,Cluster 2,1802,Nubian,Sett_B001,fuzzy,108,30,,158,Survey and Planning In Selected Informal Setlements In Turkana County Cluster 3 Phase IIA Lot 6(Renaissance),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,52,,216,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Baringo,Kinango,Shauri (timboroa),,,,Cluster 2,114,Shauri Moja,sett102,fuzzy,108,30,,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,settlement_project_location,130,563,143,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Baringo,Kinango,Katorong’ot(Mogotio),,,,Cluster 2,843,Katorong'ot ,qX8PUkshdaxwCfsy76mybh,fuzzy,108,30,,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,settlement_project_location,130,564,340,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Nandi,Kinango,Kaptumo,,,,Cluster 2,223,Kaptumo,4fyFKUf7giDRSjBUWMBQ9Y,exact,100,29,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,218,78,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Nandi,Kinango,Kaiboi,,,,Cluster 2,220,Kaiboi,sett231,exact,100,29,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,219,27,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Nandi,Kinango,Baraton,,,,Cluster 2,218,Baraton,eEmbxgAnqtwdGgSAXxQ1Hx,exact,100,29,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,220,81,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Nandi,Kinango,Kemeloi,,,,Cluster 2,221,Kemeloi,sett233,exact,100,29,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,221,83,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Nandi,Kinango,Olessos,,,,Cluster 2,222,Olessos,sett235,exact,100,29,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,222,77,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Nandi,Kinango,Kabiyet,,,,Cluster 2,219,Kabiyet,bK1oUoo7MtLcf9MfG2pJq3,exact,100,29,,99,Survey and Planning In Selected Informal Setlements In Baringo and Nandi counties  Cluster 2(Ecoplan),KE-MOTI-382544-CS-QCBS,settlement_project_location,130,223,107,,PHASE IIA (LOT 6),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIA (LOT 6),Turkana,Kinango,Soweto-California,,,,Cluster 3,736,Soweto California,sett842,exact,100,23,,158,Survey and Planning In Selected Informal Setlements In Turkana County Cluster 3 Phase IIA Lot 6(Renaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,571,282,,PHASE IIA (LOT 6),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
